Hours Used Per Day,Cost,User Age,Needs Replacement,Primary Usage,Brand,Computer Age (Months)
16.23321599,45210.44533,30.41212646,0,3,1,41.12271733
18.29197836,20524.94642,41.66635654,0,1,5,38.47426234
19.6747634,21470.13935,45.67781249,0,1,4,54.66377028
22.75224315,37183.1083,12.47198153,0,2,1,2.06388858
8.197149605,44584.87056,39.03632667,0,2,1,33.86580759
16.82887511,12836.21789,48.43128722,1,1,5,47.45358206
20.74564845,29802.16672,17.53731433,0,4,3,32.93878758
4.028798779,30488.43196,52.49600789,0,3,2,20.1098376
17.21594085,37890.39492,41.27504849,0,1,1,9.03878334
18.06548778,28226.38667,62.27664178,0,4,3,53.36622124
16.58763455,20798.25098,10.418071,0,1,4,28.77498115
6.803238931,42056.85554,23.12358984,0,3,3,52.80879662
21.07999238,38769.49739,42.28857112,0,3,5,35.56527522
4.883744658,37422.67997,24.903915,0,2,4,40.77733488
2.233600205,42250.52387,48.72217735,0,2,4,48.45140811
17.50169478,40256.92513,51.2633011,0,2,3,39.89017713
11.93594145,26176.45965,13.84340995,0,2,5,24.4852356
20.52925446,30574.43141,37.28970446,0,3,1,31.30436965
9.818134244,23783.30425,37.00676167,0,4,3,48.37968596
4.870407536,23895.7104,29.0490039,0,4,1,23.04536749
20.23817043,40285.87239,61.17671717,0,4,3,23.89916595
13.62492153,45758.00321,55.16786023,0,1,1,6.645716847
5.351503225,48881.97752,47.74093477,0,2,3,54.96048168
17.56883197,38850.41353,48.71661824,0,2,4,6.371142582
12.75561369,25523.0397,34.3178202,0,3,2,39.24434147
14.89919859,23169.51036,60.4966877,0,3,4,25.37847425
11.60066178,44385.52915,47.59193935,0,1,1,24.93154403
20.06030663,37362.69429,49.55192051,0,1,5,41.09355836
22.61504266,21048.03569,57.11638152,1,4,4,4.958530225
20.07994246,38548.55063,23.62208059,0,3,2,36.02864119
17.3159429,43443.86266,54.00304152,0,2,1,46.54987537
22.74675418,11824.889,19.12871437,1,4,4,49.86455272
3.42423168,41098.31683,27.68449128,0,2,3,11.06129297
22.91010317,13883.66814,27.12979589,1,4,5,53.94772395
20.29363882,45033.74759,63.7759517,0,2,1,39.71261942
16.43329855,21686.41716,56.82262175,0,1,4,53.02943325
17.03155582,42425.6191,47.96668211,0,4,1,29.63156231
9.348605329,45525.58272,49.44223541,0,2,3,32.97996736
21.22342979,28584.05127,40.03814928,0,2,2,55.22325834
17.68354681,39213.41822,61.98416803,0,3,4,54.09466306
3.58958073,29424.86192,36.28674891,0,4,1,27.44149153
10.37889479,48739.13199,29.68950946,0,2,1,17.19034527
21.38674833,21002.70717,17.29301421,0,3,1,24.19705564
2.085524139,37393.78531,52.81372218,0,2,2,23.87809538
23.11258225,24995.10641,49.86330413,0,4,1,17.92514562
16.62073907,41366.60616,29.9082372,0,1,5,16.84619666
15.52164749,25276.7085,9.436024596,0,4,5,51.80271325
7.222862899,27061.49786,55.82284768,0,4,1,5.12185332
6.722211141,34831.12433,8.650825057,0,2,5,40.97905974
22.66733905,47445.0485,48.11088744,0,2,4,11.19638304
7.860266447,26351.43116,63.30465525,0,4,5,21.32584771
15.76653692,18511.73547,32.9466957,1,3,1,4.631039014
18.83662182,24327.20063,21.39348408,0,3,3,16.92844457
10.04180136,42769.30496,48.17764757,0,3,4,46.3368432
4.202843628,35018.58597,54.57630409,0,2,2,53.21590415
1.246451847,47353.55337,39.14652802,0,2,1,14.07010196
13.51791875,24398.43671,63.12101069,0,4,2,28.34932252
23.44291283,39377.83679,10.94511713,0,1,3,28.74911883
9.490132458,26986.37438,36.7733491,0,2,2,52.54094304
9.215423682,24702.81286,48.951875,0,4,1,46.00514412
8.914107211,40502.88245,57.17050686,0,4,1,31.27155588
12.97250826,37810.5386,18.21756988,0,1,3,40.57408483
11.13529232,42644.82375,53.60019846,0,3,1,50.99394818
21.23803641,29283.87729,39.50430332,0,4,3,1.562798288
12.62697821,33439.14969,30.60355987,0,4,3,24.77051183
12.67843028,32164.15029,15.50775663,0,4,1,54.52734687
4.182546679,49522.68392,57.32185826,0,3,5,44.67846882
23.60300944,28767.4687,16.96457287,0,3,3,33.02764109
6.74937649,28844.51715,25.65790797,0,1,1,32.2490271
2.687373552,30636.44626,24.53259532,0,2,5,21.51843576
16.25236373,36937.82244,57.67059995,0,3,3,31.71071148
20.5911481,32976.47114,30.88024338,1,4,1,36.5364687
3.99484849,38331.33967,21.87162068,0,1,2,4.8229826
19.89448134,29091.63183,65.0,0,1,4,21.9419155
13.75401355,35298.45889,47.11760398,0,1,2,24.6775251
15.45742484,26906.84326,47.13905313,0,3,1,9.9142011
13.27651962,17775.65958,35.10500194,0,1,2,22.3681089
11.47920774,48824.50412,33.10563283,0,4,2,1.0
5.18756689,17532.98134,30.43382859,0,4,1,59.0234881
16.74370689,23048.7209,24.02414084,0,3,5,12.8406795
11.41008164,22662.75489,19.60406078,0,4,1,1.0
14.53175884,35191.00009,41.501275,0,2,2,12.8063958
24.0,33722.67274,19.91281939,1,3,2,6.6520138
17.78850949,10182.97606,39.18459733,1,4,5,38.1759452
9.30389882,32735.32144,32.05988389,0,3,4,18.4840631
14.9028897,50000.0,21.34536331,0,1,2,15.784999
6.9037041,28611.37165,17.32895515,0,4,2,39.6845877
16.28281063,12460.08353,15.39541685,0,1,1,23.4460561
20.68408217,36131.51544,18.14465827,0,1,4,29.6867866
17.62391483,22268.35033,65.0,0,4,4,30.7382107
17.53499725,47973.6104,56.97123722,0,4,2,27.0775527
24.0,37185.34246,60.61502574,0,2,1,47.6002032
20.26629729,26255.27574,57.18900353,1,1,5,29.8472915
9.59126158,29556.58744,30.8179041,0,3,4,48.3386625
19.00448523,41992.19058,37.94918907,0,3,1,26.8267318
19.59178603,28903.36028,53.00366665,0,3,1,45.1754482
24.0,12128.22967,15.51516579,0,3,5,33.6024975
16.37002145,12687.75141,63.17700534,0,3,2,21.7360253
8.72387978,50000.0,43.43488991,0,2,4,39.0620358
22.45924433,34481.14575,38.53461596,0,4,5,52.0908852
15.00269527,35907.80087,10.38368088,0,4,2,57.4604743
18.13564077,33534.25281,48.3022842,1,2,2,22.5151827
9.49122304,35360.44431,19.96409956,0,3,1,52.3306016
15.45947141,30253.31843,8.0,0,1,4,24.4268198
24.0,18739.48822,32.44053653,0,2,3,29.1725174
16.56483585,25867.41832,63.98417153,0,3,4,19.8532616
17.20641458,24471.91608,42.43289046,0,1,3,14.7785047
7.73981494,22236.37167,41.42044581,0,2,1,46.4317101
10.69105508,49629.78874,26.19115476,0,1,2,36.3006377
15.51302681,39209.74178,33.19846307,0,2,1,10.8094315
17.35648427,31766.7192,32.99186849,0,1,4,10.1174532
7.26997261,26427.80128,25.02799539,0,4,5,38.0508387
22.46258448,30629.77957,34.96635853,0,2,3,17.7522705
15.29551196,41134.49119,58.32557007,0,2,1,43.0495246
5.78943134,41287.30495,39.45831663,0,4,4,35.2269477
14.99567757,35459.22803,36.29607009,0,2,4,14.8754111
22.65798857,24649.49047,47.97613315,0,1,4,44.1148669
19.65709016,38523.54175,34.68675537,0,3,4,5.4681949
13.0722395,25069.31154,48.55841991,0,1,1,30.5076139
15.42370009,45276.93846,20.30529298,0,3,3,33.2621348
14.71929001,38578.49537,40.09036875,0,4,4,12.3344666
5.46321492,30751.77773,32.15782605,0,1,3,34.6754394
19.9154931,39049.85622,14.86733952,0,4,2,15.5278613
19.56380944,35822.94419,18.3018863,0,3,3,27.068452
18.02980662,30678.01371,20.86752548,0,3,2,52.7621677
14.33182718,18413.28197,28.77665576,0,2,4,36.6682485
13.11808445,21912.36395,46.04387863,0,3,5,19.1842182
11.05312861,29781.79217,13.70415017,0,2,3,32.8165791
15.32990796,34042.34929,33.46564485,0,3,1,26.0290042
8.59427704,26789.44627,65.0,0,2,4,19.0111961
10.86198065,24474.69732,36.56866664,0,1,4,36.5893095
12.27229957,37196.077,41.24009449,0,4,5,3.3567609
15.77703436,41235.39575,14.73340972,0,1,5,9.7200485
15.8654321,29681.04129,38.99856911,0,4,4,39.8394628
22.26006356,27537.24016,44.85001448,1,2,4,27.0272666
21.15116316,39885.58156,47.04419842,0,3,4,37.3810187
13.13672939,27338.84292,53.84998921,0,3,5,1.0
24.0,25596.04391,41.89805813,0,1,2,27.8164735
19.75968941,15888.21275,20.87031218,0,3,3,8.3498634
13.14896369,28628.62478,38.79911573,0,3,3,11.9562747
13.54277318,41075.41755,22.01607004,0,3,5,38.2218938
15.1768239,14863.48555,30.69907812,0,2,2,39.9840046
1.0,39136.56158,65.0,0,3,5,38.5712044
6.63236514,19642.8921,48.50864989,0,2,1,29.2566094
11.13663747,27110.89435,34.50321179,0,4,2,7.251149
11.10354568,25647.66368,40.85238366,0,4,2,29.8875019
11.36457746,40133.2025,59.57421949,0,2,4,23.0111751
24.0,41534.48372,44.42163752,0,2,4,36.9244614
16.1652201,29891.15997,23.76057798,0,4,3,11.7104926
11.77871847,22955.83572,25.34292626,0,1,4,33.4082824
13.48895514,40392.96948,61.92889516,0,3,3,53.399888
5.9387305,33925.84046,12.75369283,0,4,5,20.1195638
14.60724152,45675.57885,45.51899143,0,4,3,37.7843388
24.0,22868.86298,62.25855705,0,4,5,37.0971085
11.76827302,42755.05751,59.15414732,0,1,5,31.2605033
17.87394337,31316.89599,38.76629924,0,2,1,29.5329985
12.70381006,20166.0165,47.66692993,0,2,2,29.2370448
21.57865008,39361.40247,36.195093,0,3,3,19.2526879
21.59783828,31554.77443,29.93935486,0,3,1,42.6182956
1.0,25116.92718,23.91528208,0,1,2,39.4646706
20.48423648,19920.12171,26.45873552,1,4,1,23.3337318
14.10970253,39469.00172,41.96808856,0,4,5,19.4970746
4.49107504,10759.31143,57.78709141,0,4,4,1.0
17.61111073,22817.61027,34.42502423,1,1,4,38.1039582
7.81346275,32616.74818,61.11754484,0,2,5,32.8957641
13.24773395,45095.8911,65.0,0,3,2,52.3519142
17.04498813,33652.32365,53.59607585,0,4,5,48.8598492
1.00634047,19591.88202,40.34767347,0,3,4,27.2851471
24.0,25761.93356,28.45911299,0,3,5,46.9898077
5.84168229,28257.13306,17.80373729,0,4,1,3.318582
7.52420441,26043.23897,28.58136771,0,4,4,22.6142572
2.7492135,24650.76695,65.0,0,1,4,48.9158468
16.62570778,21971.86447,28.10162664,0,4,1,8.7060483
11.06674879,32735.02702,39.08375634,0,3,1,49.7102226
17.09813395,35768.4544,28.71162101,0,3,1,45.294045
12.9136648,44007.01475,28.64074797,0,1,1,43.9806944
5.28130504,21257.22413,38.88196116,0,1,2,45.1032973
12.00266987,22699.68472,18.03914866,0,1,3,30.4975676
10.52244817,25007.07478,8.0,0,3,2,46.6964354
13.68441212,11556.83682,51.43163755,0,3,1,32.0132203
10.39017276,40623.78118,13.84934407,0,3,1,15.2069346
15.56645288,27576.32035,27.40920632,0,4,5,46.7321444
24.0,31751.88934,47.01548376,0,2,3,13.83171
13.69382937,44868.55673,49.2776214,0,1,2,31.5323041
8.97177921,21852.40158,47.34305032,0,3,3,45.4444031
1.37180381,28304.21713,8.0,0,1,3,5.0298567
24.0,26641.641,17.86479316,0,1,4,34.4116199
17.28103396,21277.21139,32.00283545,0,1,5,35.3501705
10.64667702,29276.06514,25.83061274,0,3,5,24.3502902
11.78203973,17693.68547,36.35069834,0,2,3,38.9747753
19.66390761,22665.48665,47.00282872,0,4,3,41.7075051
17.44069979,27673.9278,25.23426892,0,3,3,15.3678224
24.0,32122.35274,65.0,0,1,3,37.5456683
9.81810107,37988.09148,26.58923118,0,1,4,28.2797797
19.73832968,30637.29053,37.79685372,0,4,2,57.5123062
16.83377362,28231.74336,14.00008106,1,2,3,31.4563791
9.62059065,29685.41844,50.13623431,0,4,5,49.7075194
22.32480413,15285.699,60.30992651,0,2,4,1.0
23.34885127,32351.28466,40.5889177,0,4,2,21.9414103
9.08893714,34561.99076,53.75748406,0,4,1,25.0659499
22.37794885,20491.11092,51.51376331,0,1,5,19.5845714
13.50738985,10591.86829,43.3683622,0,3,1,14.6775221
16.35140612,41125.97524,44.93541293,0,1,3,13.3982941
13.83208249,31694.71113,30.19995708,0,2,4,1.0
17.90723858,26600.68156,42.12778283,0,1,3,37.3624774
21.92192224,30288.33566,41.14530691,0,3,3,34.3147611
21.53660919,36089.39336,59.15594101,0,3,1,9.6940633
3.62436316,24979.06156,58.50209502,0,4,2,24.3203282
23.44940878,27583.75913,36.48215622,0,1,4,32.8612737
13.02806198,32285.03698,39.86845712,0,3,3,60.0
9.58569877,38179.49032,38.54941386,0,4,3,12.1881312
22.61446238,23291.56723,15.51013381,0,4,2,27.8703807
23.29491297,38371.2785,27.71373018,0,1,3,22.3187814
9.91516642,26032.74894,28.63443847,0,3,5,36.1890719
15.08034234,14893.71323,15.3906625,0,2,5,50.3321343
3.19594367,23061.89274,18.02839378,0,3,1,42.1737951
11.75374546,31387.16071,43.12564706,0,1,1,25.6264733
19.82560074,31018.88546,31.23584325,0,2,5,53.1894113
10.27689396,17827.01295,21.80637005,0,3,5,7.1796042
17.72775837,30893.83723,43.21912189,0,1,4,16.5203249
10.51283082,30958.04165,27.63497939,0,2,4,21.6768093
10.6777668,42181.85718,61.58848091,0,3,5,9.8792792
5.63633036,30695.365,27.69112738,0,2,2,12.1944728
14.3858478,39544.94172,35.18090995,0,1,4,21.0941764
15.15063808,43114.62926,51.15130257,0,1,1,14.3862114
14.36328019,26004.5633,16.38581388,0,1,4,1.0
13.95624056,29922.89285,65.0,0,3,5,36.061286
16.26264947,19810.03998,63.48321559,0,4,2,4.9888863
11.44179079,35255.07316,36.48450718,0,4,5,16.1263816
12.12126775,38610.07545,41.61270963,0,1,5,24.5252711
15.12934685,24714.46253,25.05486299,0,4,2,7.8015427
5.425646,33321.86149,18.14742075,0,4,1,36.0604359
8.20941205,29941.23223,58.92179321,0,3,3,9.0841542
15.04622618,32062.58586,35.49314355,0,4,3,36.7004496
20.91424371,28752.15567,19.81276107,0,3,2,23.4166173
12.61337926,17971.46624,9.55275271,0,3,2,1.0
15.1231163,49092.56243,39.71251084,0,4,1,12.170651
24.0,31563.0824,47.82663036,0,3,3,17.6286546
16.53063121,31448.08715,44.23464166,0,4,2,60.0
23.02991336,32974.33249,45.38679605,0,3,5,55.4729461
13.58338233,23207.54512,51.08066791,0,3,2,1.0
13.70835674,28820.9144,11.47348836,0,2,2,17.6045493
9.93440926,24860.86565,55.1267083,0,2,1,26.4443562
15.04884243,29595.10421,49.94357667,0,1,1,24.1825804
10.1573379,33303.01122,32.24807209,0,3,5,44.5226326
12.98685381,42017.55943,29.72632117,0,2,2,29.9865561
16.26795068,20226.92045,57.13022989,0,2,5,46.4061864
21.98918797,25513.09968,23.16003457,0,1,4,22.3206956
7.23573902,25870.32166,61.80838994,0,2,5,57.5465341
12.30785578,39973.28712,44.43811657,0,2,2,24.8826378
14.01031228,42599.97274,52.31361857,0,2,3,24.3575248
14.21858314,49011.1253,37.02325739,0,4,5,26.2322106
4.48890549,37195.71354,37.46785126,0,1,2,6.0178586
24.0,27799.92049,34.21859644,0,2,1,31.8895728
14.87043713,27086.91146,39.08631189,0,2,5,30.5314608
23.71761514,32676.74955,31.62987594,0,3,4,7.6704799
6.69047084,17694.9538,24.37630928,0,2,4,26.6338483
21.31624065,37121.533,44.68913103,0,3,1,43.5548067
18.39502075,20346.95093,65.0,0,2,4,20.1779623
13.90162193,31455.19821,35.02128437,0,2,5,30.0045048
15.36480419,27642.20823,24.47996662,0,4,4,13.2127837
13.61797055,35168.78283,16.63650309,0,2,1,32.9009222
12.79835456,37496.7456,18.67507647,0,3,3,19.4728482
13.57287335,23569.43469,28.81755731,0,2,5,1.0
12.98767731,35366.34113,46.6500342,0,2,1,60.0
1.0,20964.51537,25.54738747,0,1,5,9.3762467
1.0,45140.61864,54.88911846,0,2,1,34.830644
15.19953519,30363.27489,43.28209572,0,4,5,60.0
13.1736745,35441.71134,35.37721328,0,4,5,1.0
13.08006522,42081.37535,29.05634766,0,1,2,33.2164513
17.30811715,41241.21956,65.0,0,1,2,22.4958978
23.95558565,30634.50589,25.69717284,0,2,5,49.6183038
21.58032557,30981.5839,65.0,1,3,1,16.1069811
24.0,23540.18211,53.17482164,0,4,4,12.8628105
10.01551436,16017.25726,39.83491084,0,1,1,30.2413716
16.6227163,16821.67594,56.4825684,1,3,1,24.2198346
4.03473707,22133.71394,9.49433748,0,3,4,1.0
16.30105165,23629.75325,36.72818921,0,2,2,22.043082
20.91641692,27674.22303,41.87617791,0,4,5,52.2575154
19.90706028,7444.79849,29.55242,1,4,5,21.1118027
23.64257103,24031.0819,40.99911717,0,4,5,20.6782534
13.04309821,26275.87083,38.56393331,0,1,4,30.1858783
18.03475368,35573.13408,39.29466406,0,3,2,39.2793658
4.18175358,18301.8289,22.03520132,0,4,5,46.3922105
14.33005873,25568.96985,42.05264572,1,2,5,15.2784736
14.30390933,30710.03416,32.67384515,0,2,4,26.8620367
11.50485584,35124.48098,35.52044068,0,1,1,52.7723251
11.9516627,33375.36544,25.68760817,0,4,3,23.2863808
11.02903564,16516.01905,47.41349519,0,2,5,29.2701341
21.25196319,17487.55502,17.29907621,0,2,4,51.1304759
12.40890882,30739.02233,46.60444345,0,2,3,54.6558199
14.19882141,25574.32706,23.78698411,0,3,3,15.3629036
17.17395822,28245.20338,50.71690386,0,3,1,54.6097272
9.50703998,38367.83074,45.64019661,0,2,5,24.0667578
18.56205223,26552.94538,45.13271054,0,4,5,36.5137125
11.86691828,37025.27376,53.83998409,0,3,1,32.7411564
18.1956206,29959.20634,25.12853447,0,3,5,56.1711991
11.77207846,40594.86322,53.68194214,0,1,4,25.8888772
17.68441808,34162.8579,39.30365282,0,4,2,24.744697
16.47731052,25025.21153,21.3786988,0,3,3,60.0
12.87153197,32180.2625,36.65658055,0,3,2,50.5809177
22.36029075,30712.75858,29.09064043,0,4,4,7.2235245
19.12073856,10549.09853,61.03485054,1,3,5,52.3083511
14.31937851,23462.71827,27.21654269,0,2,4,1.0
11.54879906,16534.78275,56.68641689,0,1,1,38.805849
10.61219206,42261.93873,57.81888361,0,2,3,31.1112663
14.45210949,30479.28441,55.80338208,0,3,2,4.2195346
24.0,44769.08686,19.85212373,0,3,1,51.0820795
20.29107321,14791.10197,47.12944394,0,2,4,48.4887954
17.92784731,31182.82982,55.25686265,0,2,2,15.098621
9.09310438,43300.69101,60.12385642,0,4,3,21.6869146
8.43278905,18130.73113,33.72269647,0,3,2,35.4370812
14.70245279,44028.53639,44.01248735,0,4,5,44.8423134
17.80288871,25173.67038,48.74180475,0,2,4,8.4041437
19.25391292,28866.25293,65.0,0,4,4,18.064187
1.31190421,28944.88024,11.35293332,0,3,4,40.3937038
12.1172949,27309.45075,57.02557363,0,4,1,30.6438506
12.55192821,30082.77626,27.71164595,0,3,5,36.9712573
14.5749382,30481.81849,35.71518186,0,3,4,57.8403498
11.38939524,39043.66958,23.38120227,0,3,2,11.5178891
2.97836445,31502.82115,55.15503327,0,4,3,29.9673887
24.0,25677.18559,36.22522523,0,4,3,19.9618997
5.03190081,39314.39231,46.91614234,0,1,4,32.7852574
13.14623997,10886.65878,30.59434005,0,2,4,28.8851125
16.28127641,29779.30202,41.82220102,0,1,2,59.550745
12.74816157,16220.90993,27.87011467,0,2,5,25.0079764
22.72694242,31858.29489,62.06749549,0,4,3,45.9435224
10.66987382,23505.4845,17.70827426,0,2,2,8.8822114
17.94946131,36688.92514,12.93522872,0,2,5,56.619917
2.3094432,40662.89289,39.66054706,0,1,1,8.9628737
17.28516298,38069.1732,31.98161794,0,3,4,30.0669742
14.45053525,31735.29465,15.35068243,0,4,1,29.665896
24.0,36075.83569,51.55454726,0,1,5,13.4587607
17.09355947,30723.66368,42.27251955,1,3,1,50.7925895
18.60223644,34720.8812,58.82198167,0,2,2,36.5160058
19.48561576,23760.34195,21.19161155,0,1,3,21.3067457
9.69464291,30533.16844,34.90093928,0,3,4,1.0
21.16674705,22252.87903,23.7714926,0,3,1,52.9599924
10.05020055,31531.47069,37.06413283,0,1,2,1.849181
13.91396267,33862.70772,39.25209319,1,3,5,27.7481272
19.74925751,21412.2853,65.0,0,3,2,21.1998753
16.28168163,14682.54296,65.0,1,2,3,50.2484921
11.39483084,44447.51031,24.23841821,0,4,5,18.7699605
21.08095835,47277.27539,47.60723159,0,3,2,36.8398652
11.93212427,28502.48379,65.0,0,1,2,16.9292293
17.26254376,15848.75156,40.43608606,0,3,2,30.6281554
15.54012294,29431.46144,61.04044429,0,3,3,19.2372932
19.59306726,20156.36251,9.73819707,0,4,1,24.6293021
11.03196199,31545.96981,42.99171212,0,3,1,60.0
6.52461329,23547.84309,43.03715051,0,4,1,16.6484734
10.33379402,41717.18801,60.94124994,0,3,3,8.4051557
4.30160424,20451.19992,65.0,0,4,2,46.316213
7.68931609,28545.11769,44.11652981,0,3,1,45.9950027
8.91625694,35455.93822,8.0,0,1,2,43.9830861
19.58590997,17509.25517,33.22371774,0,4,5,39.5569529
12.78223959,25773.65832,50.35553391,0,2,1,1.0
22.24718666,34627.04842,65.0,0,2,2,14.1313196
23.44591027,34057.06502,18.42927212,0,4,1,25.5172876
8.82948407,20085.23871,9.09230245,0,1,5,41.3040841
17.69717156,33846.5836,21.41879122,0,2,3,12.0866117
12.23928961,20644.42567,33.56558398,1,3,3,1.0
13.51165681,15847.97638,48.130855,0,4,3,35.5915207
9.79505072,34540.9374,36.05100199,0,1,5,38.0536451
11.16325471,32862.44837,19.54280621,0,2,1,51.9869642
21.55773187,29344.62185,26.32229465,0,1,2,41.0892224
17.58079763,26358.53782,49.04821092,1,1,3,29.6020248
24.0,31942.4481,41.11593204,0,1,1,12.2982862
20.58641519,31505.8909,52.10008169,0,3,4,26.1496305
11.40156503,25334.06992,23.14153661,0,3,5,47.1104742
12.94837075,48365.71559,35.02908599,0,3,2,29.0096416
18.46192285,32455.49813,27.71578976,0,4,3,27.0002601
8.55203155,24304.55681,43.0888214,0,4,3,31.9826661
16.73740257,32480.78398,61.42604974,0,2,3,39.593401
16.59359075,26263.55376,31.01923505,1,1,4,12.6593479
9.62230773,21650.81391,58.50417126,0,4,1,15.1237902
24.0,43921.07083,44.49371948,0,2,1,51.2266902
17.44003428,39271.6172,38.51076866,0,4,1,32.5454679
7.56144901,18651.69812,8.0,0,3,5,42.3604264
10.96711805,25168.44486,53.30805927,0,2,1,9.8404094
12.35286244,24470.44815,55.23544569,0,4,3,28.7700937
24.0,36394.49684,65.0,0,2,1,59.1090079
20.39161736,30328.24521,54.30950975,0,1,1,28.739074
8.81146983,20528.92914,25.80637052,0,1,5,24.5398
18.84250122,34930.15987,46.57750172,0,2,5,57.247967
4.7737194,25751.86776,61.71150359,0,4,3,34.8969124
24.0,13245.70664,55.3173479,0,1,3,40.2562417
22.48285161,44775.16999,44.12700942,0,3,4,23.566311
15.49312827,44155.68183,43.82280395,0,3,1,7.2980714
21.64987159,18511.27063,32.97899189,1,2,1,11.5998754
19.72400016,34755.02002,29.53871728,0,4,3,13.0805155
17.25681599,36208.6754,16.71635572,0,1,3,21.9847339
24.0,30081.58451,38.80386536,0,1,4,33.1986913
8.94507066,24400.57116,27.47773426,0,2,5,32.1431114
17.19386438,9581.64431,64.08772092,0,4,4,36.6891974
1.67516905,38761.31317,28.75674808,0,1,1,29.5543531
1.0,31976.75849,33.69154224,0,4,3,22.1339267
17.33448147,19761.1178,20.66844931,0,1,1,26.3700917
8.95673153,35978.61996,10.90000891,0,2,4,43.2532203
13.90079231,15578.37208,64.06933343,1,2,3,7.4396604
22.16966683,25851.62405,25.29926338,1,2,4,44.4884775
10.21667711,20256.18443,37.91144201,0,2,2,27.0388368
10.33939081,40681.01088,19.71144157,0,4,3,29.8139523
20.02058713,26718.89942,32.82319987,0,2,2,38.7533411
12.82784777,33005.80772,50.16527685,0,3,1,1.0
9.02724204,29716.20919,48.19035478,0,4,1,43.217942
24.0,33047.92825,43.30232872,0,1,3,29.5600364
10.46446416,21864.00161,23.06415036,0,4,2,12.0933107
13.41248317,38039.20941,16.7368098,0,1,1,25.0426185
22.31976659,25775.16214,17.57439331,0,2,2,20.237294
10.06572728,38262.10369,22.93896296,0,2,2,9.0752278
9.83056558,34790.26578,22.51392892,0,3,4,60.0
20.87954911,22946.66625,31.76758065,0,4,1,35.9588382
13.20069504,26801.36771,32.74390411,0,1,1,10.5842218
21.30537447,23917.19658,34.66399305,0,1,4,51.611278
19.72325882,31857.30311,17.5688272,0,2,3,23.8343784
15.8029525,27826.89375,65.0,0,4,1,31.8804706
17.54780224,23963.79448,46.11014508,1,3,1,44.129479
18.90473011,21645.54596,35.08967755,1,4,3,13.7943502
9.41693266,24118.51536,25.9989913,0,1,3,42.417283
23.01903612,24279.92075,24.6313713,0,2,4,9.5034567
13.81239667,27888.29812,44.55622505,0,1,5,24.2680015
24.0,22859.39036,52.27447288,0,3,2,28.0508734
9.0213562,33709.43848,40.04815344,0,1,5,39.2191934
13.08621773,47929.14403,23.41598376,0,2,1,47.0260388
19.77265638,25275.6257,31.38043689,0,3,4,1.0
16.89903873,25699.29671,19.78170279,0,4,4,22.3867697
10.38547207,18677.06532,29.55576783,0,2,3,37.7299981
13.95257325,33074.81184,42.7249961,0,2,1,31.7757852
21.64668152,32277.09828,40.55745742,0,3,2,28.3783985
9.06924133,24868.22061,39.9448279,0,2,4,38.0551448
8.74598011,33420.09767,48.7740061,0,2,1,32.730294
9.62732245,33218.36065,56.45670962,0,3,1,37.8563032
18.19518044,30038.08474,45.04586295,0,1,5,19.3497701
15.04731783,35565.78032,43.03482844,0,2,4,37.8978059
6.09108011,36761.60654,31.82255078,0,3,1,33.9450988
16.63900569,39290.88829,65.0,0,1,5,39.0750778
24.0,21738.05947,33.95117657,0,3,1,28.4700593
8.69969383,32627.36476,50.42589259,0,3,2,31.5761594
6.11104485,31694.32485,54.38590908,0,4,2,48.8079531
24.0,37190.19686,36.9158125,0,1,4,9.85202
23.21495343,31832.8709,39.34072679,0,1,4,9.8073659
15.62704559,29447.70201,29.50505244,0,1,5,21.8403631
9.78362798,35975.52021,54.00190621,0,3,5,10.7213995
13.3936043,30752.07879,41.27597288,0,4,3,15.6979699
15.78362617,38575.11522,43.20377816,0,2,1,35.6267471
10.37590128,27217.84261,43.97518188,0,1,2,34.1806079
20.12793218,20150.92053,34.00541481,1,3,5,24.468137
16.81002908,41395.60327,45.18111256,0,2,5,36.2328076
15.8780341,50000.0,36.88210405,0,2,5,10.416489
19.34247592,28996.48154,21.14975887,0,2,5,39.4637742
8.39136787,44182.75878,18.61064397,0,1,5,19.0681413
16.0322564,27174.7086,32.62321455,0,4,4,30.2262882
11.44310541,19285.07005,38.74834829,0,4,3,34.0582442
24.0,43308.94013,42.99355395,0,4,3,60.0
14.44961375,29262.55898,29.44200237,0,3,2,26.8867612
16.72252465,32890.89154,65.0,0,1,5,24.5879947
12.34347394,41708.96996,29.19771748,0,3,4,40.7503069
20.93263595,24398.45463,18.27680102,0,2,4,20.6885293
9.70959162,38415.84258,11.11810513,0,3,2,10.4703745
4.45152958,24442.13306,41.43121675,0,4,3,19.7694218
21.30385635,33634.77157,41.10364605,0,2,2,40.9815774
10.04229334,5835.92024,62.62628555,0,3,4,13.8306257
8.74076379,25944.89349,51.96789733,0,4,3,15.587159
6.5128805,27169.83964,23.54823583,0,2,3,17.9762542
9.30129545,36033.21406,31.40434982,0,2,3,39.5716788
9.72589875,34071.54898,27.2363995,0,4,3,25.8236862
18.84089096,23548.13019,47.02224832,0,2,3,36.3458356
19.38136891,44387.92153,64.73890935,0,4,5,47.882985
13.71947978,20503.91399,33.66028627,0,2,2,23.6486992
24.0,41879.7055,27.88080194,0,4,2,37.7876146
17.12845717,24154.19549,22.13461633,0,3,3,17.3808792
23.82915198,18472.91632,65.0,0,2,3,30.6535067
